response_id,respondent_id,submitted_at,consent,consent_source,response_source,validation_profile,completion_seconds,questionnaire_version,randomization_group,age_band,activity_days_30d,player_tenure_months,player_status,monthly_merch_budget,has_purchased_merch,purchase_history,annual_merch_spend,purchase_frequency_12m,preferred_operator_1,preferred_operator_2,preferred_operator_3,operator,category,purchase_intent,acceptable_price,channel,limited_preference,purchase_motivation,purchase_barrier,promotion_preference,preorder_tolerance_days,price_good_value,concept_appeal,concept_strength,concept_concern,concept_variant,attribute_priority,product_improvement,open_feedback,is_simulated,is_real_survey_response,data_type,source_batch_id,source_note
REAL-ARK-SURVEY-20260903-146,REAL-ARK-SURVEY-20260903-146,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,B,18～22岁,6,84.0,玩过《明日方舟》,200.0,False,没买过方舟正版周边，但买过其他ACG正版周边,100.0,2,温蒂,阿米娅,玛恩纳,温蒂,日用生活,4,100.0,官方商城,4,价格合适｜平时真的能用到｜有收藏或凑套装的价值,发货进度不透明｜设计不太喜欢｜价格比预期高,满额赠品,30.0,150.5,3,收藏价值｜角色选择｜材质与工艺,最终价格｜实物图和细节｜是否为正版授权,更喜欢B款,角色和画面设计=1｜材质与做工=2｜正版授权=6｜实用性=5｜价格=3｜限定或收藏价值=4,希望提升日常实用性,希望包装在保护商品的同时不要过度增加体积和运费。,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-147,REAL-ARK-SURVEY-20260903-147,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,B,23～26岁,16,2.0,玩过《明日方舟》,750.0,True,买过《明日方舟》官方或正版授权周边,2000.0,8,温蒂,黍,伊芙利特,温蒂,通行证,4,60.0,二手平台,3,画面或造型设计很好看｜平时真的能用到｜有收藏或凑套装的价值,发货进度不透明｜预售时间太长｜售后或退换不方便,不太在意促销，更看重商品本身,135.0,20.0,3,实用性｜画面或造型｜收藏价值,是否为正版授权｜实物图和细节｜发货时间,更喜欢B款,角色和画面设计=2｜材质与做工=1｜正版授权=5｜实用性=6｜价格=4｜限定或收藏价值=3,希望提升日常实用性,想看到更多阵营主题、干员小队主题的组合周边。,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-148,REAL-ARK-SURVEY-20260903-148,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,tie,18～22岁,0,0.0,没玩过《明日方舟》,200.0,False,没买过方舟正版周边，但买过其他ACG正版周边,350.0,8,阿米娅,维什戴尔,W,阿米娅,吧唧（徽章）,1,60.0,淘宝/天猫,3,平时真的能用到,价格比预期高｜材质、尺寸或实物效果说不清楚｜售后或退换不方便,角色套装更优惠,45.0,30.5,3,角色选择｜画面或造型｜实用性,最终价格,两款都不太喜欢,角色和画面设计=1｜材质与做工=3｜正版授权=2｜实用性=5｜价格=4｜限定或收藏价值=6,-,希望官方把预售周期和发货进度写得更透明。,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-149,REAL-ARK-SURVEY-20260903-149,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,B,23～26岁,28,24.0,玩过《明日方舟》,200.0,True,买过《明日方舟》官方或正版授权周边,,2,霍尔海雅,泥岩,煌,霍尔海雅,装饰摆件,3,100.0,二手平台,4,有收藏或凑套装的价值｜材质和做工让人放心｜平时真的能用到,材质、尺寸或实物效果说不清楚｜不确定买回来怎么摆或怎么用｜已经有很多同类周边,直接降价,45.0,50.0,4,角色选择｜材质与工艺｜实用性,是否容易缺货或限量｜实物图和细节｜具体尺寸,更喜欢B款,角色和画面设计=1｜材质与做工=5｜正版授权=3｜实用性=6｜价格=2｜限定或收藏价值=4,希望包装更适合收藏,希望多出一些冷门角色的周边，不要总集中在少数热门角色。,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-150,REAL-ARK-SURVEY-20260903-150,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,B,18～22岁,6,0.0,没玩过《明日方舟》,200.0,False,没买过方舟正版周边，但买过其他ACG正版周边,350.0,2,诗怀雅,夜莺,塞雷娅,诗怀雅,手办模玩,5,800.0,线下展会或快闪店,4,是限定、联名或活动纪念款｜画面或造型设计很好看,预售时间太长｜设计不太喜欢｜运费太高,包邮,135.0,350.5,5,画面或造型｜实用性｜配件或玩法,发货时间｜是否容易缺货或限量｜最终价格,更喜欢B款,角色和画面设计=3｜材质与做工=2｜正版授权=1｜实用性=6｜价格=4｜限定或收藏价值=5,-,-,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-151,REAL-ARK-SURVEY-20260903-151,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,A,18～22岁,16,,玩过《明日方舟》,200.0,True,买过《明日方舟》官方或正版授权周边,350.0,8,泥岩,凯尔希,史尔特尔,泥岩,日用生活,3,150.0,线下展会或快闪店,1,价格合适｜朋友推荐或社区评价很好,价格比预期高｜担心不是正版｜已经有很多同类周边,包邮,75.0,50.0,4,配色｜画面或造型｜实用性,实物图和细节｜售后规则,更喜欢A款,角色和画面设计=1｜材质与做工=4｜正版授权=2｜实用性=6｜价格=3｜限定或收藏价值=5,希望增加可替换配件或玩法,如果有长期补货机制会更愿意购买，不喜欢抢限量。,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-152,REAL-ARK-SURVEY-20260903-152,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,A,23～26岁,16,48.0,玩过《明日方舟》,400.0,False,没买过方舟正版周边，但买过其他ACG正版周边,750.0,4,温蒂,维什戴尔,塞雷娅,温蒂,亚克力制品,5,100.0,B站会员购,4,很喜欢这个角色｜朋友推荐或社区评价很好｜平时真的能用到,价格比预期高｜发货进度不透明,包邮,75.0,30.0,4,画面或造型｜材质与工艺,是否为正版授权｜售后规则｜是否容易缺货或限量,更喜欢A款,角色和画面设计=1｜材质与做工=3｜正版授权=2｜实用性=4｜价格=6｜限定或收藏价值=5,-,希望商品详情页提供更多实拍、尺寸对比和材质说明。,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-153,REAL-ARK-SURVEY-20260903-153,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,A,23～26岁,28,24.0,玩过《明日方舟》,50.0,True,买过《明日方舟》官方或正版授权周边,350.0,2,幽灵鲨,维什戴尔,斯卡蒂,幽灵鲨,毛绒玩偶,3,250.0,官方商城,5,有收藏或凑套装的价值｜想支持作品或官方｜材质和做工让人放心,材质、尺寸或实物效果说不清楚｜发货进度不透明｜运费太高,预售特典,30.0,200.5,3,角色选择｜收藏价值｜画面或造型,材质和工艺｜是否容易缺货或限量｜具体尺寸,更喜欢A款,角色和画面设计=1｜材质与做工=4｜正版授权=3｜实用性=2｜价格=6｜限定或收藏价值=5,-,希望包装在保护商品的同时不要过度增加体积和运费。,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-154,REAL-ARK-SURVEY-20260903-154,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,tie,18～22岁,28,24.0,玩过《明日方舟》,1200.0,True,买过《明日方舟》官方或正版授权周边,750.0,4,史尔特尔,德克萨斯,锏,史尔特尔,亚克力制品,4,80.0,线下展会或快闪店,5,画面或造型设计很好看｜朋友推荐或社区评价很好,价格比预期高｜运费太高,积分或会员权益,30.0,65.5,4,配色｜画面或造型｜角色选择,材质和工艺｜发货时间｜实物图和细节,两款都不太喜欢,角色和画面设计=1｜材质与做工=3｜正版授权=4｜实用性=2｜价格=5｜限定或收藏价值=6,-,-,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-155,REAL-ARK-SURVEY-20260903-155,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,tie,23～26岁,0,0.0,没玩过《明日方舟》,0.0,False,还没有买过正版周边,0.0,0,德克萨斯,泥岩,能天使,德克萨斯,亚克力制品,2,80.0,其他：线下谷店,4,材质和做工让人放心｜很喜欢这个角色｜有收藏或凑套装的价值,价格比预期高｜设计不太喜欢｜售后或退换不方便,预售特典,135.0,40.5,3,角色选择｜配件或玩法｜画面或造型,实物图和细节｜是否容易缺货或限量｜是否为正版授权,两款都可以,角色和画面设计=5｜材质与做工=1｜正版授权=4｜实用性=3｜价格=2｜限定或收藏价值=6,-,可以接受联名，但希望不要为了限定把价格抬得太高。,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-156,REAL-ARK-SURVEY-20260903-156,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,tie,23～26岁,6,24.0,玩过《明日方舟》,50.0,False,还没有买过正版周边,0.0,0,浊心斯卡蒂,能天使,斯卡蒂,浊心斯卡蒂,毛绒玩偶,3,150.0,B站会员购,4,材质和做工让人放心｜平时真的能用到｜价格合适,已经有很多同类周边｜预售时间太长｜售后或退换不方便,预售特典,0.0,115.5,4,材质与工艺｜画面或造型,售后规则｜最终价格｜材质和工艺,两款都不太喜欢,角色和画面设计=2｜材质与做工=4｜正版授权=6｜实用性=5｜价格=1｜限定或收藏价值=3,-,没有特别建议，主要还是看角色和成品质量。,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-157,REAL-ARK-SURVEY-20260903-157,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,A,18～22岁,16,,玩过《明日方舟》,400.0,True,买过《明日方舟》官方或正版授权周边,750.0,8,锏,凯尔希,逻各斯,锏,装饰摆件,4,200.0,B站会员购,4,有收藏或凑套装的价值｜是限定、联名或活动纪念款｜材质和做工让人放心,设计不太喜欢｜担心不是正版｜价格比预期高,直接降价,30.0,50.0,3,收藏价值｜角色选择｜材质与工艺,实物图和细节｜是否容易缺货或限量｜最终价格,更喜欢A款,角色和画面设计=5｜材质与做工=2｜正版授权=3｜实用性=6｜价格=4｜限定或收藏价值=1,希望减少容易刮花的材质,想要更多能日常使用的周边，比如包、杯子、文具和服饰。,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-158,REAL-ARK-SURVEY-20260903-158,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,A,23～26岁,2,0.0,没玩过《明日方舟》,400.0,False,没买过方舟正版周边，但买过其他ACG正版周边,100.0,8,银灰,阿米娅,煌,银灰,日用生活,5,100.0,淘宝/天猫,5,想支持作品或官方｜很喜欢这个角色｜平时真的能用到,已经有很多同类周边｜预售时间太长｜不确定买回来怎么摆或怎么用,角色套装更优惠,75.0,75.5,4,配色｜实用性｜配件或玩法,材质和工艺｜最终价格｜是否为正版授权,更喜欢A款,角色和画面设计=2｜材质与做工=5｜正版授权=6｜实用性=4｜价格=1｜限定或收藏价值=3,希望尺寸标注更清楚,没有特别建议，主要还是看角色和成品质量。,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-159,REAL-ARK-SURVEY-20260903-159,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,A,18～22岁,0,0.0,没玩过《明日方舟》,50.0,False,没买过方舟正版周边，但买过其他ACG正版周边,100.0,2,泥岩,拉普兰德,斯卡蒂,泥岩,亚克力制品,2,60.0,其他：线下谷店,5,价格合适｜朋友推荐或社区评价很好,价格比预期高｜材质、尺寸或实物效果说不清楚｜预售时间太长,预售特典,135.0,65.5,3,材质与工艺｜配件或玩法｜角色选择,最终价格,更喜欢A款,角色和画面设计=4｜材质与做工=2｜正版授权=5｜实用性=3｜价格=1｜限定或收藏价值=6,-,没有特别建议，主要还是看角色和成品质量。,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-160,REAL-ARK-SURVEY-20260903-160,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,A,18～22岁,16,48.0,玩过《明日方舟》,50.0,True,买过《明日方舟》官方或正版授权周边,100.0,2,维什戴尔,泥岩,拉普兰德,维什戴尔,亚克力制品,5,150.0,官方商城,3,价格合适｜是限定、联名或活动纪念款｜有收藏或凑套装的价值,运费太高｜设计不太喜欢｜已经有很多同类周边,角色套装更优惠,,30.0,4,尺寸｜实用性｜材质与工艺,实物图和细节｜是否容易缺货或限量｜材质和工艺,更喜欢A款,角色和画面设计=3｜材质与做工=5｜正版授权=1｜实用性=4｜价格=2｜限定或收藏价值=6,希望缩短预售和发货周期,想看到更多阵营主题、干员小队主题的组合周边。,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-161,REAL-ARK-SURVEY-20260903-161,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,tie,18～22岁,6,48.0,玩过《明日方舟》,50.0,True,买过《明日方舟》官方或正版授权周边,100.0,2,泥岩,夕,凯尔希,泥岩,装饰摆件,3,100.0,B站会员购,4,画面或造型设计很好看｜有收藏或凑套装的价值｜很喜欢这个角色,设计不太喜欢｜发货进度不透明｜材质、尺寸或实物效果说不清楚,预售特典,45.0,75.5,3,配件或玩法｜材质与工艺｜画面或造型,最终价格｜材质和工艺｜实物图和细节,两款都可以,角色和画面设计=1｜材质与做工=3｜正版授权=4｜实用性=6｜价格=2｜限定或收藏价值=5,希望缩短预售和发货周期,-,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-162,REAL-ARK-SURVEY-20260903-162,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,tie,18～22岁,2,84.0,玩过《明日方舟》,400.0,True,买过《明日方舟》官方或正版授权周边,750.0,2,浊心斯卡蒂,拉普兰德,泥岩,浊心斯卡蒂,亚克力制品,3,100.0,淘宝/天猫,4,是限定、联名或活动纪念款｜价格合适｜材质和做工让人放心,价格比预期高｜材质、尺寸或实物效果说不清楚｜预售时间太长,预售特典,75.0,30.0,5,角色选择｜材质与工艺｜实用性,最终价格,两款都不太喜欢,角色和画面设计=1｜材质与做工=2｜正版授权=3｜实用性=5｜价格=4｜限定或收藏价值=6,-,-,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-163,REAL-ARK-SURVEY-20260903-163,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,A,23～26岁,6,48.0,玩过《明日方舟》,200.0,True,买过《明日方舟》官方或正版授权周边,3500.0,12,维什戴尔,夜莺,温蒂,维什戴尔,吧唧（徽章）,4,60.0,淘宝/天猫,4,画面或造型设计很好看,材质、尺寸或实物效果说不清楚｜价格比预期高｜担心不是正版,包邮,135.0,30.5,4,收藏价值｜尺寸,最终价格｜售后规则,更喜欢A款,角色和画面设计=1｜材质与做工=2｜正版授权=3｜实用性=6｜价格=4｜限定或收藏价值=5,希望增加可替换配件或玩法,希望多做毛绒和桌面摆件，少一点重复款吧唧。,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
