order_id,order_date,channel,customer_segment,payment_status,fulfillment_status,order_amount,discount_amount,shipping_fee,paid_amount,is_simulated,simulation_seed
ORD-0003555,2026-07-03,线下展会或快闪店,occasional_buyer,paid,delivered,137.0,4.45,0.0,132.55,True,20260903
ORD-0003556,2026-08-28,淘宝/天猫,potential_buyer,paid,delivered,256.0,0.0,0.0,256.0,True,20260903
ORD-0003557,2026-08-12,淘宝/天猫,core_buyer,paid,delivered,48.0,4.8,8.0,51.2,True,20260903
ORD-0003558,2026-06-18,B站会员购,potential_buyer,paid,delivered,18.0,0.0,0.0,18.0,True,20260903
ORD-0003559,2026-07-28,淘宝/天猫,occasional_buyer,paid,delivered,89.0,4.45,10.0,94.55,True,20260903
ORD-0003560,2026-06-25,二手平台,core_buyer,paid,delivered,18.0,0.0,10.0,28.0,True,20260903
ORD-0003561,2026-07-28,淘宝/天猫,potential_buyer,paid,delivered,96.0,0.0,10.0,106.0,True,20260903
ORD-0003562,2026-08-08,淘宝/天猫,occasional_buyer,paid,delivered,217.0,17.8,0.0,199.2,True,20260903
ORD-0003563,2026-06-07,淘宝/天猫,core_buyer,paid,pending,18.0,0.0,0.0,18.0,True,20260903
ORD-0003564,2026-07-29,二手平台,occasional_buyer,paid,delivered,99.0,0.0,0.0,99.0,True,20260903
ORD-0003565,2026-08-12,官方商城,core_buyer,paid,delivered,89.0,0.0,8.0,97.0,True,20260903
ORD-0003566,2026-06-30,官方商城,occasional_buyer,paid,delivered,738.0,3.9,0.0,734.1,True,20260903
ORD-0003567,2026-06-09,淘宝/天猫,core_buyer,paid,shipped,2225.0,0.0,0.0,2225.0,True,20260903
ORD-0003568,2026-08-13,官方商城,potential_buyer,paid,delivered,227.0,0.0,0.0,227.0,True,20260903
ORD-0003569,2026-07-29,淘宝/天猫,core_buyer,paid,delivered,18.0,0.0,0.0,18.0,True,20260903
ORD-0003570,2026-07-21,淘宝/天猫,occasional_buyer,paid,delivered,827.0,19.2,0.0,807.8,True,20260903
ORD-0003571,2026-08-29,线下展会或快闪店,occasional_buyer,paid,delivered,18.0,0.9,8.0,25.1,True,20260903
ORD-0003572,2026-07-13,淘宝/天猫,core_buyer,paid,delivered,128.0,6.4,0.0,121.6,True,20260903
ORD-0003573,2026-06-29,淘宝/天猫,core_buyer,paid,delivered,36.0,0.0,0.0,36.0,True,20260903
ORD-0003574,2026-06-01,直播间,occasional_buyer,paid,shipped,217.0,28.1,0.0,188.9,True,20260903
ORD-0003575,2026-07-27,线下展会或快闪店,core_buyer,paid,delivered,217.0,13.35,0.0,203.65,True,20260903
ORD-0003576,2026-08-02,淘宝/天猫,occasional_buyer,cancelled,cancelled,699.0,0.0,0.0,0.0,True,20260903
ORD-0003577,2026-08-16,官方商城,core_buyer,paid,delivered,699.0,34.95,0.0,664.05,True,20260903
ORD-0003578,2026-08-14,二手平台,occasional_buyer,paid,delivered,128.0,0.0,0.0,128.0,True,20260903
ORD-0003579,2026-06-23,官方商城,core_buyer,paid,delivered,39.0,0.0,12.0,51.0,True,20260903
ORD-0003580,2026-07-12,B站会员购,potential_buyer,paid,delivered,99.0,0.0,0.0,99.0,True,20260903
ORD-0003581,2026-07-08,官方商城,core_buyer,cancelled,cancelled,39.0,0.0,8.0,0.0,True,20260903
ORD-0003582,2026-07-20,线下展会或快闪店,core_buyer,paid,delivered,128.0,6.4,0.0,121.6,True,20260903
ORD-0003583,2026-06-15,淘宝/天猫,core_buyer,paid,delivered,39.0,0.0,0.0,39.0,True,20260903
ORD-0003584,2026-08-03,淘宝/天猫,core_buyer,paid,delivered,699.0,34.95,0.0,664.05,True,20260903
ORD-0003585,2026-08-16,线下展会或快闪店,core_buyer,paid,delivered,36.0,3.6,10.0,42.4,True,20260903
ORD-0003586,2026-07-26,淘宝/天猫,core_buyer,paid,delivered,128.0,0.0,0.0,128.0,True,20260903
ORD-0003587,2026-07-27,线下展会或快闪店,potential_buyer,paid,delivered,99.0,0.0,0.0,99.0,True,20260903
ORD-0003588,2026-06-23,淘宝/天猫,occasional_buyer,paid,delivered,699.0,0.0,0.0,699.0,True,20260903
ORD-0003589,2026-06-25,淘宝/天猫,core_buyer,paid,delivered,99.0,0.0,0.0,99.0,True,20260903
ORD-0003590,2026-06-03,淘宝/天猫,occasional_buyer,paid,delivered,18.0,0.9,10.0,27.1,True,20260903
ORD-0003591,2026-06-08,其他,core_buyer,paid,delivered,48.0,7.2,0.0,40.8,True,20260903
ORD-0003592,2026-06-11,官方商城,occasional_buyer,paid,shipped,699.0,34.95,0.0,664.05,True,20260903
ORD-0003593,2026-06-16,淘宝/天猫,occasional_buyer,paid,delivered,699.0,0.0,0.0,699.0,True,20260903
ORD-0003594,2026-08-15,淘宝/天猫,occasional_buyer,paid,delivered,99.0,0.0,0.0,99.0,True,20260903
ORD-0003595,2026-07-21,线下展会或快闪店,occasional_buyer,paid,delivered,699.0,0.0,0.0,699.0,True,20260903
ORD-0003596,2026-07-06,B站会员购,potential_buyer,paid,delivered,256.0,0.0,0.0,256.0,True,20260903
ORD-0003597,2026-06-08,二手平台,occasional_buyer,paid,delivered,89.0,4.45,0.0,84.55,True,20260903
ORD-0003598,2026-07-22,线下展会或快闪店,potential_buyer,paid,delivered,39.0,3.9,8.0,43.1,True,20260903
ORD-0003599,2026-07-22,淘宝/天猫,core_buyer,paid,delivered,99.0,9.9,0.0,89.1,True,20260903
ORD-0003600,2026-06-21,官方商城,occasional_buyer,paid,delivered,128.0,0.0,0.0,128.0,True,20260903
ORD-0003601,2026-06-14,淘宝/天猫,occasional_buyer,paid,delivered,155.0,0.0,0.0,155.0,True,20260903
ORD-0003602,2026-06-11,线下展会或快闪店,occasional_buyer,paid,delivered,99.0,0.0,0.0,99.0,True,20260903
ORD-0003603,2026-07-13,官方商城,core_buyer,paid,delivered,107.0,0.9,0.0,106.1,True,20260903
ORD-0003604,2026-06-27,B站会员购,potential_buyer,paid,delivered,48.0,0.0,0.0,48.0,True,20260903
ORD-0003605,2026-07-11,官方商城,occasional_buyer,paid,delivered,699.0,0.0,0.0,699.0,True,20260903
ORD-0003606,2026-08-02,官方商城,occasional_buyer,paid,delivered,89.0,8.9,0.0,80.1,True,20260903
ORD-0003607,2026-06-22,官方商城,occasional_buyer,paid,delivered,198.0,14.85,0.0,183.15,True,20260903
ORD-0003608,2026-08-14,淘宝/天猫,core_buyer,paid,delivered,48.0,0.0,8.0,56.0,True,20260903
ORD-0003609,2026-06-29,官方商城,potential_buyer,paid,delivered,18.0,0.9,10.0,27.1,True,20260903
ORD-0003610,2026-08-14,线下展会或快闪店,core_buyer,paid,delivered,185.0,2.7,0.0,182.3,True,20260903
ORD-0003611,2026-08-12,淘宝/天猫,occasional_buyer,paid,delivered,36.0,0.0,8.0,44.0,True,20260903
ORD-0003612,2026-07-13,官方商城,occasional_buyer,paid,delivered,39.0,3.9,0.0,35.1,True,20260903
ORD-0003613,2026-07-04,淘宝/天猫,occasional_buyer,cancelled,cancelled,57.0,1.8,8.0,0.0,True,20260903
ORD-0003614,2026-06-26,线下展会或快闪店,occasional_buyer,paid,delivered,48.0,0.0,0.0,48.0,True,20260903
ORD-0003615,2026-06-14,淘宝/天猫,occasional_buyer,paid,delivered,875.0,34.95,0.0,840.05,True,20260903
ORD-0003616,2026-08-28,淘宝/天猫,core_buyer,paid,delivered,107.0,9.8,0.0,97.2,True,20260903
ORD-0003617,2026-06-20,B站会员购,occasional_buyer,paid,delivered,747.0,0.0,0.0,747.0,True,20260903
ORD-0003618,2026-06-29,官方商城,core_buyer,paid,delivered,699.0,34.95,0.0,664.05,True,20260903
ORD-0003619,2026-08-14,B站会员购,core_buyer,paid,delivered,87.0,11.1,8.0,83.9,True,20260903
ORD-0003620,2026-06-24,B站会员购,core_buyer,paid,delivered,18.0,0.0,8.0,26.0,True,20260903
ORD-0003621,2026-07-25,淘宝/天猫,core_buyer,paid,delivered,798.0,0.0,0.0,798.0,True,20260903
ORD-0003622,2026-08-10,官方商城,core_buyer,paid,pending,198.0,0.0,0.0,198.0,True,20260903
ORD-0003623,2026-06-29,官方商城,occasional_buyer,paid,delivered,798.0,4.95,0.0,793.05,True,20260903
ORD-0003624,2026-07-01,官方商城,potential_buyer,paid,delivered,89.0,0.0,8.0,97.0,True,20260903
ORD-0003625,2026-07-09,淘宝/天猫,potential_buyer,paid,delivered,48.0,4.8,8.0,51.2,True,20260903
ORD-0003626,2026-06-15,官方商城,occasional_buyer,paid,delivered,167.0,12.8,0.0,154.2,True,20260903
ORD-0003627,2026-08-15,官方商城,core_buyer,paid,delivered,699.0,34.95,0.0,664.05,True,20260903
ORD-0003628,2026-08-22,官方商城,occasional_buyer,paid,delivered,99.0,0.0,0.0,99.0,True,20260903
ORD-0003629,2026-06-12,官方商城,potential_buyer,paid,delivered,99.0,4.95,8.0,102.05,True,20260903
ORD-0003630,2026-07-13,淘宝/天猫,occasional_buyer,paid,delivered,36.0,5.4,0.0,30.6,True,20260903
ORD-0003631,2026-07-31,淘宝/天猫,occasional_buyer,paid,delivered,48.0,0.0,12.0,60.0,True,20260903
ORD-0003632,2026-08-15,官方商城,occasional_buyer,paid,delivered,39.0,1.95,10.0,47.05,True,20260903
ORD-0003633,2026-08-07,官方商城,occasional_buyer,cancelled,cancelled,128.0,6.4,0.0,0.0,True,20260903
ORD-0003634,2026-08-06,官方商城,core_buyer,paid,delivered,18.0,2.7,0.0,15.3,True,20260903
ORD-0003635,2026-07-18,官方商城,potential_buyer,paid,delivered,699.0,0.0,0.0,699.0,True,20260903
ORD-0003636,2026-06-16,淘宝/天猫,occasional_buyer,paid,delivered,48.0,0.0,8.0,56.0,True,20260903
ORD-0003637,2026-08-16,官方商城,potential_buyer,paid,delivered,78.0,0.0,8.0,86.0,True,20260903
ORD-0003638,2026-06-21,官方商城,core_buyer,paid,delivered,185.0,8.9,0.0,176.1,True,20260903
ORD-0003639,2026-08-21,官方商城,core_buyer,paid,delivered,99.0,4.95,10.0,104.05,True,20260903
ORD-0003640,2026-07-26,淘宝/天猫,core_buyer,paid,delivered,355.0,0.0,0.0,355.0,True,20260903
ORD-0003641,2026-07-03,B站会员购,occasional_buyer,paid,delivered,699.0,0.0,0.0,699.0,True,20260903
ORD-0003642,2026-08-17,B站会员购,potential_buyer,paid,delivered,39.0,1.95,10.0,47.05,True,20260903
ORD-0003643,2026-08-22,二手平台,core_buyer,paid,delivered,36.0,0.0,10.0,46.0,True,20260903
ORD-0003644,2026-06-24,淘宝/天猫,core_buyer,paid,delivered,699.0,104.85,0.0,594.15,True,20260903
ORD-0003645,2026-06-19,官方商城,core_buyer,paid,delivered,18.0,0.0,12.0,30.0,True,20260903
ORD-0003646,2026-07-30,淘宝/天猫,core_buyer,paid,delivered,877.0,69.9,0.0,807.1,True,20260903
ORD-0003647,2026-08-26,淘宝/天猫,occasional_buyer,paid,pending,1398.0,0.0,0.0,1398.0,True,20260903
ORD-0003648,2026-07-16,官方商城,core_buyer,paid,delivered,699.0,0.0,0.0,699.0,True,20260903
ORD-0003649,2026-06-30,淘宝/天猫,occasional_buyer,paid,delivered,699.0,34.95,0.0,664.05,True,20260903
ORD-0003650,2026-07-12,线下展会或快闪店,potential_buyer,paid,delivered,39.0,3.9,10.0,45.1,True,20260903
ORD-0003651,2026-07-14,B站会员购,occasional_buyer,paid,delivered,167.0,12.8,0.0,154.2,True,20260903
ORD-0003652,2026-06-14,淘宝/天猫,core_buyer,paid,delivered,89.0,0.0,8.0,97.0,True,20260903
ORD-0003653,2026-06-19,官方商城,occasional_buyer,paid,delivered,256.0,12.8,0.0,243.2,True,20260903
ORD-0003654,2026-06-19,线下展会或快闪店,potential_buyer,paid,delivered,99.0,4.95,0.0,94.05,True,20260903
ORD-0003655,2026-08-10,官方商城,potential_buyer,paid,delivered,18.0,1.8,8.0,24.2,True,20260903
ORD-0003656,2026-07-14,淘宝/天猫,core_buyer,paid,delivered,18.0,0.9,12.0,29.1,True,20260903
ORD-0003657,2026-06-16,淘宝/天猫,core_buyer,paid,shipped,178.0,17.8,0.0,160.2,True,20260903
ORD-0003658,2026-08-16,官方商城,occasional_buyer,cancelled,cancelled,306.0,24.2,0.0,0.0,True,20260903
ORD-0003659,2026-06-01,淘宝/天猫,occasional_buyer,paid,delivered,198.0,9.9,0.0,188.1,True,20260903
ORD-0003660,2026-08-13,淘宝/天猫,occasional_buyer,paid,delivered,256.0,0.0,0.0,256.0,True,20260903
ORD-0003661,2026-06-21,二手平台,core_buyer,paid,delivered,39.0,0.0,10.0,49.0,True,20260903
ORD-0003662,2026-08-17,官方商城,core_buyer,paid,delivered,345.0,25.6,0.0,319.4,True,20260903
ORD-0003663,2026-07-13,官方商城,potential_buyer,paid,delivered,18.0,0.0,12.0,30.0,True,20260903
ORD-0003664,2026-08-14,官方商城,core_buyer,paid,delivered,178.0,17.8,0.0,160.2,True,20260903
ORD-0003665,2026-08-20,官方商城,core_buyer,paid,delivered,89.0,8.9,0.0,80.1,True,20260903
ORD-0003666,2026-07-21,官方商城,core_buyer,paid,delivered,39.0,0.0,0.0,39.0,True,20260903
ORD-0003667,2026-06-25,线下展会或快闪店,core_buyer,paid,delivered,128.0,0.0,0.0,128.0,True,20260903
ORD-0003668,2026-06-15,线下展会或快闪店,occasional_buyer,paid,delivered,99.0,4.95,0.0,94.05,True,20260903
ORD-0003669,2026-07-04,淘宝/天猫,potential_buyer,paid,delivered,18.0,0.0,10.0,28.0,True,20260903
ORD-0003670,2026-06-27,B站会员购,occasional_buyer,paid,delivered,18.0,0.0,8.0,26.0,True,20260903
ORD-0003671,2026-07-18,B站会员购,core_buyer,paid,delivered,765.0,71.7,0.0,693.3,True,20260903
ORD-0003672,2026-08-04,淘宝/天猫,core_buyer,paid,delivered,48.0,0.0,0.0,48.0,True,20260903
ORD-0003673,2026-06-17,直播间,potential_buyer,paid,delivered,48.0,2.4,8.0,53.6,True,20260903
ORD-0003674,2026-08-04,线下展会或快闪店,core_buyer,paid,delivered,717.0,36.75,0.0,680.25,True,20260903
ORD-0003675,2026-07-29,线下展会或快闪店,occasional_buyer,paid,delivered,176.0,0.0,0.0,176.0,True,20260903
ORD-0003676,2026-08-29,官方商城,potential_buyer,paid,delivered,198.0,9.9,0.0,188.1,True,20260903
ORD-0003677,2026-07-30,淘宝/天猫,core_buyer,paid,delivered,99.0,9.9,10.0,99.1,True,20260903
ORD-0003678,2026-08-05,B站会员购,core_buyer,paid,delivered,99.0,0.0,0.0,99.0,True,20260903
ORD-0003679,2026-06-12,二手平台,core_buyer,paid,delivered,99.0,0.0,0.0,99.0,True,20260903
ORD-0003680,2026-08-14,其他,potential_buyer,paid,delivered,699.0,34.95,0.0,664.05,True,20260903
ORD-0003681,2026-06-21,B站会员购,potential_buyer,paid,delivered,178.0,0.0,0.0,178.0,True,20260903
ORD-0003682,2026-06-25,线下展会或快闪店,core_buyer,paid,delivered,128.0,0.0,0.0,128.0,True,20260903
ORD-0003683,2026-06-20,线下展会或快闪店,occasional_buyer,paid,delivered,146.0,1.8,0.0,144.2,True,20260903
ORD-0003684,2026-07-26,B站会员购,core_buyer,paid,delivered,128.0,3.9,0.0,124.1,True,20260903
ORD-0003685,2026-06-22,淘宝/天猫,occasional_buyer,paid,delivered,89.0,0.0,10.0,99.0,True,20260903
ORD-0003686,2026-08-08,官方商城,occasional_buyer,paid,delivered,89.0,4.45,0.0,84.55,True,20260903
ORD-0003687,2026-06-26,官方商城,potential_buyer,paid,delivered,89.0,13.35,8.0,83.65,True,20260903
ORD-0003688,2026-07-20,淘宝/天猫,core_buyer,paid,delivered,99.0,0.0,0.0,99.0,True,20260903
ORD-0003689,2026-08-19,直播间,occasional_buyer,paid,delivered,107.0,0.0,0.0,107.0,True,20260903
ORD-0003690,2026-06-26,B站会员购,occasional_buyer,paid,delivered,99.0,0.0,0.0,99.0,True,20260903
ORD-0003691,2026-07-15,淘宝/天猫,core_buyer,paid,delivered,128.0,0.0,0.0,128.0,True,20260903
ORD-0003692,2026-06-21,官方商城,potential_buyer,paid,delivered,48.0,0.0,8.0,56.0,True,20260903
ORD-0003693,2026-07-22,淘宝/天猫,occasional_buyer,paid,delivered,99.0,0.0,0.0,99.0,True,20260903
ORD-0003694,2026-07-27,淘宝/天猫,core_buyer,paid,delivered,699.0,69.9,0.0,629.1,True,20260903
ORD-0003695,2026-07-22,淘宝/天猫,potential_buyer,paid,shipped,287.0,19.8,0.0,267.2,True,20260903
ORD-0003696,2026-08-28,淘宝/天猫,core_buyer,paid,delivered,89.0,0.0,8.0,97.0,True,20260903
ORD-0003697,2026-06-12,B站会员购,core_buyer,paid,delivered,96.0,4.8,8.0,99.2,True,20260903
ORD-0003698,2026-07-09,官方商城,core_buyer,paid,delivered,146.0,0.0,0.0,146.0,True,20260903
ORD-0003699,2026-07-25,B站会员购,core_buyer,paid,delivered,39.0,0.0,10.0,49.0,True,20260903
ORD-0003700,2026-07-11,官方商城,occasional_buyer,paid,delivered,89.0,0.0,0.0,89.0,True,20260903
ORD-0003701,2026-06-23,淘宝/天猫,potential_buyer,paid,delivered,167.0,10.3,0.0,156.7,True,20260903
ORD-0003702,2026-08-27,淘宝/天猫,occasional_buyer,paid,delivered,699.0,34.95,0.0,664.05,True,20260903
ORD-0003703,2026-07-31,直播间,occasional_buyer,paid,delivered,18.0,0.9,10.0,27.1,True,20260903
ORD-0003704,2026-08-15,淘宝/天猫,occasional_buyer,paid,delivered,99.0,0.0,0.0,99.0,True,20260903
ORD-0003705,2026-06-14,二手平台,core_buyer,paid,delivered,18.0,0.0,0.0,18.0,True,20260903
ORD-0003706,2026-07-02,淘宝/天猫,core_buyer,paid,delivered,39.0,0.0,10.0,49.0,True,20260903
ORD-0003707,2026-06-21,淘宝/天猫,core_buyer,paid,delivered,297.0,14.85,0.0,282.15,True,20260903
ORD-0003708,2026-07-22,淘宝/天猫,occasional_buyer,paid,delivered,128.0,0.0,0.0,128.0,True,20260903
ORD-0003709,2026-06-18,官方商城,occasional_buyer,paid,delivered,138.0,0.0,0.0,138.0,True,20260903
ORD-0003710,2026-08-09,其他,core_buyer,paid,delivered,699.0,0.0,0.0,699.0,True,20260903
ORD-0003711,2026-07-17,淘宝/天猫,potential_buyer,paid,delivered,699.0,34.95,0.0,664.05,True,20260903
ORD-0003712,2026-06-19,官方商城,occasional_buyer,paid,delivered,87.0,1.95,10.0,95.05,True,20260903
ORD-0003713,2026-08-02,官方商城,occasional_buyer,paid,delivered,99.0,0.0,0.0,99.0,True,20260903
ORD-0003714,2026-06-18,线下展会或快闪店,occasional_buyer,paid,delivered,18.0,0.0,8.0,26.0,True,20260903
ORD-0003715,2026-06-09,官方商城,occasional_buyer,paid,delivered,146.0,6.4,0.0,139.6,True,20260903
ORD-0003716,2026-08-22,线下展会或快闪店,core_buyer,paid,pending,747.0,69.9,0.0,677.1,True,20260903
ORD-0003717,2026-07-29,淘宝/天猫,occasional_buyer,paid,delivered,137.0,9.25,0.0,127.75,True,20260903
ORD-0003718,2026-07-03,淘宝/天猫,core_buyer,paid,delivered,48.0,2.4,0.0,45.6,True,20260903
ORD-0003719,2026-07-02,B站会员购,potential_buyer,paid,delivered,99.0,9.9,0.0,89.1,True,20260903
ORD-0003720,2026-08-14,官方商城,core_buyer,paid,delivered,144.0,0.0,0.0,144.0,True,20260903
ORD-0003721,2026-08-08,官方商城,potential_buyer,paid,delivered,39.0,0.0,8.0,47.0,True,20260903
ORD-0003722,2026-07-03,淘宝/天猫,occasional_buyer,paid,delivered,99.0,0.0,0.0,99.0,True,20260903
ORD-0003723,2026-06-10,二手平台,core_buyer,paid,delivered,114.0,0.0,0.0,114.0,True,20260903
ORD-0003724,2026-06-17,淘宝/天猫,core_buyer,paid,delivered,198.0,0.0,0.0,198.0,True,20260903
ORD-0003725,2026-06-23,其他,core_buyer,paid,delivered,699.0,69.9,0.0,629.1,True,20260903
ORD-0003726,2026-06-22,官方商城,potential_buyer,paid,delivered,39.0,3.9,8.0,43.1,True,20260903
ORD-0003727,2026-08-21,线下展会或快闪店,occasional_buyer,paid,delivered,128.0,6.4,0.0,121.6,True,20260903
ORD-0003728,2026-07-07,淘宝/天猫,occasional_buyer,paid,delivered,66.0,4.8,0.0,61.2,True,20260903
ORD-0003729,2026-06-02,官方商城,potential_buyer,paid,shipped,699.0,0.0,0.0,699.0,True,20260903
ORD-0003730,2026-08-02,官方商城,core_buyer,paid,delivered,48.0,0.0,0.0,48.0,True,20260903
ORD-0003731,2026-06-27,线下展会或快闪店,occasional_buyer,paid,delivered,48.0,0.0,10.0,58.0,True,20260903
ORD-0003732,2026-07-31,官方商城,occasional_buyer,paid,delivered,36.0,3.6,8.0,40.4,True,20260903
ORD-0003733,2026-06-04,B站会员购,occasional_buyer,paid,delivered,18.0,0.0,8.0,26.0,True,20260903
ORD-0003734,2026-08-19,淘宝/天猫,occasional_buyer,paid,delivered,128.0,12.8,0.0,115.2,True,20260903
ORD-0003735,2026-06-05,线下展会或快闪店,core_buyer,paid,delivered,272.0,0.0,0.0,272.0,True,20260903
ORD-0003736,2026-07-06,B站会员购,core_buyer,paid,delivered,147.0,17.25,0.0,129.75,True,20260903
ORD-0003737,2026-07-24,官方商城,occasional_buyer,paid,delivered,48.0,0.0,0.0,48.0,True,20260903
ORD-0003738,2026-07-25,淘宝/天猫,occasional_buyer,paid,delivered,18.0,0.0,8.0,26.0,True,20260903
ORD-0003739,2026-07-22,官方商城,occasional_buyer,paid,delivered,206.0,8.9,0.0,197.1,True,20260903
ORD-0003740,2026-06-17,B站会员购,core_buyer,paid,delivered,699.0,0.0,0.0,699.0,True,20260903
ORD-0003741,2026-08-19,官方商城,occasional_buyer,paid,delivered,89.0,0.0,8.0,97.0,True,20260903
ORD-0003742,2026-06-19,官方商城,potential_buyer,paid,delivered,304.0,15.2,0.0,288.8,True,20260903
ORD-0003743,2026-07-04,B站会员购,occasional_buyer,paid,delivered,128.0,6.4,0.0,121.6,True,20260903
ORD-0003744,2026-06-08,官方商城,occasional_buyer,paid,shipped,99.0,4.95,10.0,104.05,True,20260903
ORD-0003745,2026-06-18,官方商城,occasional_buyer,paid,delivered,128.0,0.0,0.0,128.0,True,20260903
ORD-0003746,2026-08-24,B站会员购,core_buyer,paid,delivered,18.0,1.8,8.0,24.2,True,20260903
ORD-0003747,2026-06-21,二手平台,core_buyer,paid,delivered,99.0,0.0,0.0,99.0,True,20260903
ORD-0003748,2026-07-21,B站会员购,core_buyer,paid,delivered,798.0,9.9,0.0,788.1,True,20260903
ORD-0003749,2026-06-22,官方商城,potential_buyer,paid,pending,89.0,0.0,0.0,89.0,True,20260903
ORD-0003750,2026-06-20,B站会员购,potential_buyer,paid,delivered,48.0,0.0,0.0,48.0,True,20260903
ORD-0003751,2026-06-18,B站会员购,potential_buyer,paid,delivered,233.0,4.8,0.0,228.2,True,20260903
ORD-0003752,2026-06-13,官方商城,occasional_buyer,paid,delivered,48.0,0.0,0.0,48.0,True,20260903
ORD-0003753,2026-08-15,B站会员购,occasional_buyer,paid,delivered,128.0,0.0,0.0,128.0,True,20260903
ORD-0003754,2026-06-19,淘宝/天猫,occasional_buyer,paid,delivered,18.0,0.0,8.0,26.0,True,20260903
ORD-0003755,2026-07-16,官方商城,core_buyer,paid,delivered,39.0,1.95,8.0,45.05,True,20260903
ORD-0003756,2026-06-28,线下展会或快闪店,occasional_buyer,paid,delivered,39.0,1.95,8.0,45.05,True,20260903
ORD-0003757,2026-07-21,二手平台,occasional_buyer,paid,delivered,699.0,0.0,0.0,699.0,True,20260903
ORD-0003758,2026-06-23,淘宝/天猫,core_buyer,paid,delivered,699.0,0.0,0.0,699.0,True,20260903
ORD-0003759,2026-07-25,官方商城,occasional_buyer,paid,delivered,96.0,0.0,8.0,104.0,True,20260903
ORD-0003760,2026-08-18,淘宝/天猫,core_buyer,paid,delivered,128.0,0.0,0.0,128.0,True,20260903
ORD-0003761,2026-08-15,淘宝/天猫,core_buyer,paid,delivered,99.0,0.0,0.0,99.0,True,20260903
ORD-0003762,2026-06-05,线下展会或快闪店,core_buyer,paid,delivered,128.0,0.0,0.0,128.0,True,20260903
ORD-0003763,2026-08-07,线下展会或快闪店,occasional_buyer,cancelled,cancelled,89.0,0.0,8.0,0.0,True,20260903
