bvid,title,description,owner_mid,owner_name,published_at,view,like,coin,favorite,share,reply,danmaku,source_url,source_type,metric_precision,collected_at,content_type,is_simulated
BV1Hm4y1F7oo,《明日方舟》特别映像 [维多利亚：红龙的誓言],"这是很久很久以前的，维多利亚的故事
那时春天还没有离开大地，石头还没有垒成城堡
小小的女孩，与两条红龙成了朋友",161775300,明日方舟,2022-10-24T03:00:00+00:00,849158,79782,18611,14223,7407,2918,707,https://www.bilibili.com/video/BV1Hm4y1F7oo,official_public_aggregate,exact_api,2026-09-02T18:57:46.174104+08:00,,
BV1VV4y157pr,明日方舟2022感谢庆典印象曲 -  Running In the Dark by MONKEY MAJIK,"塞壬唱片-MSR携手MONKEY MAJIK乐队, 打造明日方舟2022感谢庆典印象曲 <Running In the Dark>
正式曲目已于2022年10月24日上线
专辑链接：https://music.163.com/#/album?id=153340389

I could be dreaming but I feel so wide awake 
A secret yearning that is deep inside of me
I can feel you but I cannot se",161775300,明日方舟,2022-10-24T02:00:00+00:00,7655229,432501,360960,291611,79233,11564,14793,https://www.bilibili.com/video/BV1VV4y157pr,official_public_aggregate,exact_api,2026-09-11T22:18:48+00:00,other_official,False
BV17W4y1E7hK,三探泰拉  DISCOVERED TERRA 3.0,"三探泰拉
DISCOVERED TERRA 3.0",161775300,明日方舟,2022-10-23T13:15:29+00:00,1314756,82373,23702,18636,13731,7496,4046,https://www.bilibili.com/video/BV17W4y1E7hK,official_public_aggregate,exact_api,2026-09-11T22:17:21+00:00,other_official,False
BV1cP411K7C6,《明日方舟：黎明前奏》主线动画正式pv,"主线动画《明日方舟：黎明前奏》将于2022年10月29日00:23正式上线，敬请期待。

追番活动正在进行中，请前往主题官网及bilibili追番页了解活动详情。
更多动画相关情报，请博士们持续关注主题官网。

主题官网链接：https://ak.hypergryph.com/anime/
bilibili追番页链接：https://www.bilibili.com/blackboard/activity-Hwxv9c3J53.html",161775300,明日方舟,2022-10-23T13:10:29+00:00,706117,64136,18562,9887,7766,2620,1492,https://www.bilibili.com/video/BV1cP411K7C6,official_public_aggregate,exact_api,2026-09-11T22:17:57+00:00,animation_brand,False
BV1rD4y1r7XA,《明日方舟》2022「感谢庆典」活动宣传PV,"'--重铸未来 方舟启航--
《明日方舟》2022「感谢庆典」活动宣传PV

↓↓《明日方舟》bilibili服下载↓↓
https://www.biligame.com/detail/?id=101772

“你们没有变得更文明，你们只是变得更虚伪了。”",161775300,明日方舟,2022-10-23T12:25:29+00:00,3467963,130071,52698,26289,22879,11045,20908,https://www.bilibili.com/video/BV1rD4y1r7XA,official_public_aggregate,exact_api,2026-09-11T22:18:15+00:00,event_pv,False
BV1b8411e7V8,《明日方舟》SideStory「叙拉古人」活动先导PV,"'--重铸未来 方舟启航--
《明日方舟》SideStory「叙拉古人」活动先导PV

↓↓《明日方舟》bilibili服下载↓↓
https://www.biligame.com/detail/?id=101772

________________________

当剧院的幕布拉开，演员已经就位，好戏即将开场。",161775300,明日方舟,2022-10-23T12:20:29+00:00,2192974,126895,56176,42942,38205,3782,6460,https://www.bilibili.com/video/BV1b8411e7V8,official_public_aggregate,exact_api,2026-09-11T22:17:57+00:00,event_pv,False
BV1ag411h7Uq,《明日方舟》主题曲【淬火尘霾】概念pv,"二十多年来，
再也没有一位蒸汽骑士诞生。
这些以荣光为氅的钢铁甲胄，
从维多利亚消失了。",161775300,明日方舟,2022-10-11T03:00:00+00:00,1846782,113195,38523,21615,24819,6466,2397,https://www.bilibili.com/video/BV1ag411h7Uq,official_public_aggregate,exact_api,2026-09-11T22:18:39+00:00,other_pv,False
BV1uT411N7Se,《明日方舟》EP - Stainless Heart,"10月11日 Stainless Heart正式上架塞壬唱片官网，网易云音乐及QQ音乐等平台
塞壬唱片官网链接：https://monster-siren.hypergryph.com/music/779418

【专辑介绍】
齿轮咬合，
指针旋转，
自高墙的胸腔中，
《Stainless Heart》轰鸣泵动。

【歌曲列表】
Stainless Heart",161775300,明日方舟,2022-10-11T02:00:00+00:00,952215,73328,22284,21538,6031,3515,1895,https://www.bilibili.com/video/BV1uT411N7Se,official_public_aggregate,exact_api,2026-09-11T22:18:33+00:00,music_ep,False
BV1Ye4y1B7ru,《明日方舟》EP - A Sweet Rendez-vous,"10月5日 A Sweet Rendez-vous正式上架塞壬唱片官网，网易云音乐及QQ音乐等平台
塞壬唱片官网链接：https://monster-siren.hypergryph.com/music/232284

【专辑介绍】
塞壬唱片-MSR × Rhodes Islands，时代系列专辑第三弹如期而至，荣登热榜，时下潮流，敬请品鉴。

轻敲琴键，
枫红遍野。
些许清茶小点，
来次甜蜜小聚？

【歌曲列表】
A Sweet Rendez-vous",161775300,明日方舟,2022-10-05T03:00:00+00:00,1370174,126709,45560,34692,14004,4321,1929,https://www.bilibili.com/video/BV1Ye4y1B7ru,official_public_aggregate,exact_api,2026-09-11T22:18:37+00:00,music_ep,False
BV19V4y1N7ZT,《明日方舟》主题曲【淬火尘霾】开放 限时纪念活动宣传pv,"'--重铸未来 方舟启航--
《明日方舟》主题曲【淬火尘霾】开放 限时纪念活动宣传pv

↓↓《明日方舟》bilibili服下载↓↓
https://www.biligame.com/detail/?id=101772

主题曲【淬火尘霾】开放，限时纪念活动开启

战士的意志由寒夜淬炼，
英雄的荣光消散于尘霾。
若时代属于暴力与战争，
我们该如何对抗它？",161775300,明日方舟,2022-10-04T03:00:08+00:00,2490330,129585,41161,18773,35183,10278,10740,https://www.bilibili.com/video/BV19V4y1N7ZT,official_public_aggregate,exact_api,2026-09-11T22:17:59+00:00,event_pv,False
BV1tG411g7Fo,主线动画《明日方舟：黎明前奏》定档PV,"'--重铸未来 方舟启航--

《明日方舟》bilibili服下载
 https://www.biligame.com/detail/?id=101772

——————————
为我们带去胜利的希望，博士，你一定可以。

主线动画《明日方舟：黎明前奏》将于2022年10月29日00:23正式上线
更多情报公开请持续关注官方自媒体账号",161775300,明日方舟,2022-09-24T09:00:24+00:00,1599256,166023,66767,29732,55796,10621,4390,https://www.bilibili.com/video/BV1tG411g7Fo,official_public_aggregate,exact_api,2026-09-02T18:57:46.935424+08:00,,
BV1eW4y1v7ak,《明日方舟》集成战略「水月与深蓝之树」宣传PV,"'--重铸未来 方舟启航--
《明日方舟》集成战略「水月与深蓝之树」宣传PV

↓↓《明日方舟》bilibili服下载↓↓
https://www.biligame.com/detail/?id=101772

海风从肩旁吹过，去往大海的另外一端。
你的终点正在那里，而此时的你尚未起步。
收拾行李，做好准备，大海等待着你的到来。

_____________
全新集成战略主题「水月与深蓝之树」，即将开启
主题开启时间：2022年09月27日 16:00
主题官网链接：https://ak.hypergryp",161775300,明日方舟,2022-09-23T03:00:27+00:00,2988090,152029,64565,30093,44814,14411,18096,https://www.bilibili.com/video/BV1eW4y1v7ak,official_public_aggregate,exact_api,2026-09-11T22:18:05+00:00,gameplay_system,False
BV1ZG4y1B79V,【明日方舟x罗小黑战记】全新故事「好久不见」活动宣传PV,"'--重铸未来 方舟启航--
【明日方舟x罗小黑战记】全新故事「好久不见」活动宣传PV

↓↓《明日方舟》bilibili服下载↓↓
https://www.biligame.com/detail/?id=101772

雨后的龙门，被笼罩在一片蒙蒙的雾气中。湿淋淋的天台上，来自异界的小小旅者将整个城市收入眼底。",161775300,明日方舟,2022-09-09T03:00:18+00:00,3429314,233704,69505,37240,106115,21616,11058,https://www.bilibili.com/video/BV1ZG4y1B79V,official_public_aggregate,exact_api,2026-09-11T22:18:48+00:00,event_pv,False
BV1je41137RM,《明日方舟》EP -  Ensheath,"9月8日 Ensheath正式上架塞壬唱片官网及网易云音乐等平台
塞壬唱片官网链接：https://monster-siren.hypergryph.com/music/461173

【专辑介绍】
那一把剑归入鞘中，
他的光辉为何敛容？
他的心灵扎根于无光荫蔽，
坚固的灵魂宛如钢铁之雨。

【歌曲列表】
Ensheath",161775300,明日方舟,2022-09-08T03:00:00+00:00,1873349,115409,39458,36290,10952,5194,10218,https://www.bilibili.com/video/BV1je41137RM,official_public_aggregate,exact_api,2026-09-11T22:18:33+00:00,music_ep,False
BV1cG4y1r7nt,《明日方舟》全新故事「日暮寻路」活动宣传PV,"'--重铸未来 方舟启航--
《明日方舟》全新故事「日暮寻路」活动宣传PV

↓↓《明日方舟》bilibili服下载↓↓
https://www.biligame.com/detail/?id=101772

“先生，您是什么人，要去哪里？”
“天已经快黑了，您要去哪里？”",161775300,明日方舟,2022-09-02T03:00:44+00:00,3952049,166605,48429,24808,42562,9215,24719,https://www.bilibili.com/video/BV1cG4y1r7nt,official_public_aggregate,exact_api,2026-09-11T22:17:57+00:00,event_pv,False
BV15e4y1Y7Ng,《明日方舟》2022「嘉年华-灯下定影」正式情报公开,"2022明日方舟嘉年华详细情报公开，9月1日19:00正式开启售票！
【活动详情】：https://ak.hypergryph.com/special/festival-2022/
【活动时间】：10月2日-10月5日
【活动地点】：广州广交会会馆A区2.2-4.2馆（广州市海珠区阅江中路380号广交会展馆A区）
※本次票务和大麦网 @哔哩哔哩会员购  进行合作，将于【9月1日19:00】同步开售
【购票链接】：
会员购：https://show.bilibili.com/platform/detail.",161775300,明日方舟,2022-08-31T06:00:00+00:00,1415407,108782,18823,11631,16522,8240,5309,https://www.bilibili.com/video/BV15e4y1Y7Ng,official_public_aggregate,exact_api,2026-09-02T18:57:46.935424+08:00,,
BV1L14y147W5,《明日方舟》2022「音律联觉&嘉年华-灯下定影」情报公开,"2022明日方舟音律联觉灯下定影＆2022明日方舟嘉年华 正式情报公开！

女士们，先生们，欢迎光临，不胜荣幸
请允许我隆重介绍——
忘乡梦境，水墨晕染
蒸汽氤氲，夕色醉人
艺术盛典已然就位，完美画面只待品鉴

根据新冠肺炎防疫政策要求，同时也为了确保博士们的个人安全，本次2022明日方舟音律联觉-灯下定影将会通过线上全球同步的形式进行播出，【2022.10】 敬请期待！
2022明日方舟嘉年华的活动详情将于【8月31日】公开，敬请关注！",161775300,明日方舟,2022-08-30T11:00:00+00:00,1776509,146695,40584,20553,49759,11106,7487,https://www.bilibili.com/video/BV1L14y147W5,official_public_aggregate,exact_api,2026-09-02T18:57:46.935424+08:00,,
BV14G411b7VF,《明日方舟》危机合约新赛季「尘环行动」宣传PV,"'--重铸未来 方舟启航--
《明日方舟》危机合约新赛季「尘环行动」宣传PV

↓↓《明日方舟》bilibili服下载↓↓
https://www.biligame.com/detail/?id=101772

____________________________
一、「夏日嘉年华」，#10赛季「尘环行动」开启
二、「夏日嘉年华」，【联合行动】特选干员定向寻访开启
三、「夏日嘉年华」，“资源收集”限时全天开放

更多活动内容请持续关注《明日方舟》游戏内公告及官方公告。",161775300,明日方舟,2022-08-20T03:00:00+00:00,2612313,155149,38770,23096,41386,12286,7610,https://www.bilibili.com/video/BV14G411b7VF,official_public_aggregate,exact_api,2026-09-11T22:18:11+00:00,gameplay_system,False
BV1714y1b7cm,《明日方舟》EP - All hail Savior!,"8月11日 All hail Savior!正式上架塞壬唱片官网及网易云音乐等平台

塞壬唱片官网链接：https://monster-siren.hypergryph.com/music/232286

【专辑介绍】
高呼救世主的颂歌，勇士！
别再顾忌你的恐惧和停滞，我们将在牺牲前捍卫所有。
相信她，她绝不会让你倒下！

【歌曲列表】
All hail Savior!",161775300,明日方舟,2022-08-11T03:00:00+00:00,1318243,126353,43433,28356,10825,16393,16195,https://www.bilibili.com/video/BV1714y1b7cm,official_public_aggregate,exact_api,2026-09-11T22:18:27+00:00,music_ep,False
BV1gt4y1G7Hq,《明日方舟》2022夏日嘉年华特别通讯视频,"《明日方舟》2022夏日嘉年华特别通讯计划现已结束，感谢大家的支持。
关于《明日方舟》2022夏日嘉年华限时活动详情内容详见官网、游戏内公告及官方自媒体账号。",161775300,明日方舟,2022-08-06T12:45:00+00:00,1788382,114557,34197,14993,12574,9759,28297,https://www.bilibili.com/video/BV1gt4y1G7Hq,official_public_aggregate,exact_api,2026-09-02T18:57:32.158721+08:00,,
BV1qd4y1T7q4,《明日方舟》SideStory「理想城：长夏狂欢季」活动先导PV,"'--重铸未来 方舟启航--
《明日方舟》SideStory「理想城：长夏狂欢季」活动先导PV

↓↓《明日方舟》bilibili服下载↓↓
https://www.biligame.com/detail/?id=101772

________________________

各位，欢迎来到......际崖城。",161775300,明日方舟,2022-08-06T12:10:09+00:00,1266315,96082,27381,15720,8693,3308,8661,https://www.bilibili.com/video/BV1qd4y1T7q4,official_public_aggregate,exact_api,2026-09-11T22:18:02+00:00,event_pv,False
BV1RS4y177yB,主线动画《明日方舟：黎明前奏》先导PV2,「而那个希望，博士，就是您。」,161775300,明日方舟,2022-07-23T12:46:06+00:00,1657269,167815,54023,22028,35916,16995,3614,https://www.bilibili.com/video/BV1RS4y177yB,official_public_aggregate,exact_api,2026-09-02T18:57:39.895344+08:00,,
BV1YU4y1S7D1,《明日方舟》EP - Magic Theorem,"7月5日 Magic Theorem正式上架塞壬唱片官网及网易云音乐等平台

塞壬唱片官网链接：https://monster-siren.hypergryph.com/music/880368

【专辑介绍】
生命跃动的规律，将铺陈于我胸襟。
振动与意识，魔法和奇迹。
One plus one, just me and you.
万物的《Magic Theorem》。

【歌曲列表】
Magic Theorem",161775300,明日方舟,2022-07-05T03:00:00+00:00,2173284,131957,52642,49210,12128,7815,5403,https://www.bilibili.com/video/BV1YU4y1S7D1,official_public_aggregate,exact_api,2026-09-11T22:18:41+00:00,music_ep,False
BV1A34y1p79t,《明日方舟》SideStory「绿野幻梦」活动宣传PV,"'--重铸未来 方舟启航--
《明日方舟》SideStory「绿野幻梦」活动宣传PV

↓↓《明日方舟》bilibili服下载↓↓
https://www.biligame.com/detail/?id=101772

SideStory「绿野幻梦」限时活动即将开启
————————————

科技走不到的地方，看不到的风景，我相信你可以靠自己亲身触碰到。

————————————
更多活动内容请持续关注《明日方舟》游戏内公告及官方公告。",161775300,明日方舟,2022-06-29T03:00:19+00:00,2996672,154067,56937,22276,32915,19586,18153,https://www.bilibili.com/video/BV1A34y1p79t,official_public_aggregate,exact_api,2026-09-11T22:17:59+00:00,event_pv,False
BV1Sr4y137rC,《明日方舟》EP - 行文之韵,"6月16日 行文之韵正式上架塞壬唱片官网及网易云音乐等平台

塞壬唱片官网链接：https://monster-siren.hypergryph.com/music/779422

【专辑介绍】
即使手中没有纸笔
也从未停止书写
就是这样一张薄薄的纸
将在今后毁灭无数人的生活

【歌曲列表】
行文之韵",161775300,明日方舟,2022-06-16T03:00:01+00:00,1567389,98794,24748,24611,8061,5807,1563,https://www.bilibili.com/video/BV1Sr4y137rC,official_public_aggregate,exact_api,2026-09-11T22:17:27+00:00,music_ep,False
BV1o34y1L75s,《明日方舟》EP -  Ständchen,"6月9日 Ständchen正式上架塞壬唱片官网及网易云音乐等平台

塞壬唱片官网链接：https://monster-siren.hypergryph.com/music/306845

【专辑介绍】
血脉里蜿蜒的低语，宛如埋于皮下的荆棘。
踏响命运的跫音，在夜幕中如诉如泣。
《Ständchen》，奏起乐章的终曲。

【歌曲列表】
 Ständchen",161775300,明日方舟,2022-06-09T03:00:00+00:00,1740937,124283,45139,42018,15757,8632,5526,https://www.bilibili.com/video/BV1o34y1L75s,official_public_aggregate,exact_api,2026-09-11T22:17:59+00:00,music_ep,False
